Gender,Age Groups,Category,Product Name,Product Price,Image_url,colors,First Age,Last Age,sizes,description,HEEL HEIGHT,DESCRIPTION,FOOTWEAR STYLE,NICE TO KNOW
boy,kids,shoes,MOTIF-DETAIL TRAINERS,17.99,https://image.hm.com/assets/hm/ae/16/ae1617d6207bd1c94d012a25ef11e36f54e1d871.jpg?imwidth=1536,['Beige/Sonic the Hedgehog'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Court-style trainers with elasticated lacing and a hook and loop tab at the front. Lightly padded edge and tongue and a grosgrain loop at the back. Linings in mesh and insoles in Cellfit™ technical foam for extra comfort. Height of soles 2.4 cm.,No heel,"Light beige/Dark blue/Red/Blue, Sonic, Sonic the Hedgehog, Sonic the Hedgehog",Trainers,
boy,kids,shoes,PRINTED TRAINERS,17.99,https://image.hm.com/assets/hm/54/1a/541a5f1f9bb10fa1a0958e2057838fef40b7e2ab.jpg?imwidth=1536,['Black/Minecraft'],12.5,23,"['11', '12', '13', '13.5', '1', '2']","Patterned trainers with elasticated lacing, a hook and loop fastening at the front and a ripstop loop at the back. Insoles in Cellfit™ technical foam for extra comfort. Patterned soles with a good grip. Height of soles 2 cm.",No heel,"Black/Green, Patterned, Minecraft",Trainers,
boy,kids,shoes,PRINTED SLIP-ON TRAINERS,12.99,https://image.hm.com/assets/hm/1d/55/1d55c1162b9af527b3ba4c0ad60f7adf1a2049f1.jpg?imwidth=1536,['White/Patterned'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']","Disney x Keith Haring. Slip-on trainers in printed canvas with a soft, padded top edge and a fluted bumper. Elastic gores in the sides and a loop at the back. Linings in canvas and insoles in Cellfit™ technical foam for extra comfort. Rubber soles.",No heel,"White/Black, Keith Haring, Patterned, Mickey Mouse, Mickey Mouse","Slip-on, Trainers",
boy,kids,shoes,CANVAS TRAINERS,12.99,https://image.hm.com/assets/hm/fb/7d/fb7dcfe8305366280574d4f274605addf572d9eb.jpg?imwidth=1536,['Brown/Bonjour Mon Ami'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Trainers in printed cotton canvas with hook and loop tabs at the front and a loop at the back. Cotton canvas linings and insoles in Cellfit™ technical foam for extra comfort. Patterned rubber soles for a good grip. Height of soles 2.5 cm.,No heel,"Brown/Cream/Red, Bonjour mon ami!, Patterned, Dogs",Trainers,
boy,kids,shoes,PRINTED TRAINERS,14.99,https://image.hm.com/assets/hm/b6/75/b67574adb49d4bd66e221197f9915f496f438974.jpg?imwidth=1536,"['Dark green/Mickey Mouse', 'Beige/Bluey']",12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']","Trainers with a print motif. Padded top edge and tongue, hook-loop tab, elasticated lacing at the front and a grosgrain loop at the back. Mesh linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 2.5 cm.",No heel,"Dark green/Black/Red/White/Yellow, Mickey, Mickey Mouse, Pluto, Mickey Mouse, Disney",Trainers,
boy,kids,shoes,TRAINERS,17.99,https://image.hm.com/assets/hm/ac/2e/ac2ec0182e3e72367bef7463d2a52e37547cac19.jpg?imwidth=1536,['Light beige'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']","Trainers with a padded edge and tongue, elasticated lacing, a hook and loop fastening at the front and a ripstop loop at the back. Linings in mesh and insoles in Cellfit™ technical foam for extra comfort. Patterned soles with a good grip. Height of soles 2 cm.",No heel,"Light beige/White/Brown, Block-coloured",Trainers,
boy,kids,shoes,BLOCK-COLOURED TRAINERS,17.99,https://image.hm.com/assets/hm/7b/7f/7b7f5c4e85ff65bb0c0a4cd3d851d0384c6d79b1.jpg?imwidth=1536,"['Black', 'White/Beige', 'White']",12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Trainers with elasticated lacing and a hook and loop tab at the front. Mesh linings and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 2.4 cm.,No heel,"Black/White, Block-coloured",Trainers,
boy,kids,shoes,TRAINERS,14.99,https://image.hm.com/assets/hm/73/ce/73ce92fef978b4ed47363f48dde089b1aead47a0.jpg?imwidth=1536,"['Dark red', 'Dark grey']",12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Trainers with lacing at the front and a grosgrain loop at the back. Piqué linings and insoles in Cellfit™ technical foam for extra comfort. Vulcanised rubber soles. Height of soles 2.3 cm.,No heel,"Dark red, Solid colour",Trainers,
boy,kids,shoes,BLOCK-COLOURED TRAINERS,17.99,https://image.hm.com/assets/hm/e7/28/e728a142354847f7cf161b0dfe07737fad137d76.jpg?imwidth=1536,['White'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Trainers with elasticated lacing and a hook and loop tab at the front. Mesh linings and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 2.4 cm.,No heel,White/Khaki green,Trainers,
boy,kids,shoes,WATERPROOF HI-TOP TRAINERS,29.99,https://image.hm.com/assets/hm/19/a6/19a68b2339bacfe5d1a74809f08dad27b45273ab.jpg?imwidth=1536,['Black'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']","Waterproof hi-top trainers with a padded edge and tongue, elasticated lacing and a hook and loop tab at the front. Grosgrain loop at the back. Reflective details for added visibility. Insoles in Cellfit™ technical foam for extra comfort. Chunky soles that are patterned underneath for a good grip. Height of soles 3 cm.",No heel,"Black, Solid colour",Trainers,
boy,kids,shoes,TRAINERS,15.99,https://image.hm.com/assets/hm/cd/42/cd423b82196af17e0c32dea3c68b3146d4f4ec7f.jpg?imwidth=1536,['Black'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']","Trainers with a lightly padded edge and tongue, hook and loop tabs at the front and a grosgrain loop at the back. Soft mesh linings and insoles and patterned soles.",No heel,"Black, Solid colour",Trainers,
boy,kids,shoes,TRAINERS,14.99,https://image.hm.com/assets/hm/3a/c7/3ac799baba475866051f3798b88d828ad6ff4262.jpg?imwidth=1536,['Dark grey'],12.5,23,"['7', '8', '9', '9.5', '10.5', '11', '12', '13', '13.5', '1', '2']",Trainers with lacing at the front and a grosgrain loop at the back. Piqué linings and insoles in Cellfit™ technical foam for extra comfort. Vulcanised rubber soles. Height of soles 2.3 cm.,No heel,"Dark grey, Solid colour",Trainers,
girl,teen,shoes,TRAINERS,19.99,https://image.hm.com/assets/hm/da/51/da510d5011e61dded9647493aedad66293b78f55.jpg?imwidth=1536,"['Beige', 'White/Block-coloured', 'White/Block-coloured', 'Black']",19,29,"['2', '3', '3.5', '4', '5']","Classic, clean-style trainers with a lightly padded edge and tongue and lacing at the front. Linings in piqué and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 3 cm.",No heel,"Beige, Solid colour",Trainers,
girl,teen,shoes,BOW-DETAIL BALLET PUMPS,12.99,https://image.hm.com/assets/hm/d9/4c/d94c44ba3609ff6518a7963604186a8896f26bbb.jpg?imwidth=1536,"['Beige/Leopard-print ', 'Black']",19,29,"['2', '3', '3.5', '4', '5', '6']",Ballet pumps with a narrow trim around the opening and a decorative bow at the front. Jersey linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 1 cm.,No heel,"Beige/Black, Leopard-print",Ballet pumps,
girl,teen,shoes,BOW-DETAIL BALLET PUMPS,12.99,https://image.hm.com/assets/hm/51/c3/51c3f87b40a41ab23e7e6af5cacbcdfa4dca9595.jpg?imwidth=1536,"['Black', 'Beige/Leopard-print ']",19,29,"['2', '3', '3.5', '4', '5', '6']",Ballet pumps with a narrow trim around the opening and a decorative bow at the front. Jersey linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 1 cm.,No heel,"Black, Solid colour",Ballet pumps,
girl,teen,shoes,TRAINERS,19.99,https://image.hm.com/assets/hm/58/2a/582acd5158f82223e2b60f08a2cae6f14bd15388.jpg?imwidth=1536,['White'],19,29,"['3', '3.5', '4', '5', '6', '7', '7.5', '8']","Classic, clean-style trainers with a lightly padded edge and tongue, lacing at the front and piqué linings. Insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 3 cm.",No heel,"White, Solid colour",Trainers,
girl,teen,shoes,CHELSEA BOOTS,24.99,https://image.hm.com/assets/hm/d7/a7/d7a71622da467e9ed93418d77684e2a68dfd96be.jpg?imwidth=1536,"['Beige', 'Black']",19,29,"['2', '3', '3.5', '4', '5', '6']",Chelsea boots with elastic gores at the sides and a loop at the back. Soft velour linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 2.7 cm.,Low heel,Beige,Chelsea boots,
girl,teen,shoes,TRAINERS,19.99,https://image.hm.com/assets/hm/af/98/af9851822950b089271621faf4bb2d0ab969843e.jpg?imwidth=1536,['White/Block-coloured'],19,29,"['2', '3', '3.5', '4', '5', '6']","Classic, clean-style trainers with a lightly padded edge and tongue and lacing at the front. Linings in piqué and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 3 cm.",No heel,"White/Greige/Black, Block-coloured",Trainers,
girl,teen,shoes,CHELSEA BOOTS,24.99,https://image.hm.com/assets/hm/98/08/9808963c9a5c392e5bb79a1abcd27c4b41d9d5fb.jpg?imwidth=1536,"['Black', 'Beige']",19,29,"['2', '3', '3.5', '4', '5', '6']",Chelsea boots with elastic gores at the sides and a loop at the back. Soft velour linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 2.7 cm.,Low heel,"Black, Solid colour",Chelsea boots,
girl,teen,shoes,WATERPROOF BOOTS,39.99,https://image.hm.com/assets/hm/36/4b/364b63d816039b80499de1c53b9be1289fb6ffda.jpg?imwidth=1536,"['Black', 'Brown']",19,29,"['2', '3', '3.5', '4', '5', '6']","Boots with a waterproof membrane to keep the feet dry. Zip on one side and a loop at the front and back. Soft velour linings and insoles in Cellfit™ technical foam for extra comfort. Chunky, patterned soles. Height of soles 5 cm.",Low heel,"Black, Solid colour",Chelsea boots,
girl,teen,shoes,BALLET PUMPS,8.99,https://image.hm.com/assets/hm/eb/ab/ebabe9181c4c4dbaa2182157c018ba2f1072fe7d.jpg?imwidth=1536,['Black'],19,29,"['2', '3', '3.5', '4', '5']",Ballet pumps with a grosgrain trim around the opening and a decorative bow at the front. Satin linings and insoles in Cellfit™ technical foam for extra comfort. Height of soles 0.85 cm.,No heel,"Black, Solid colour",Ballet pumps,
girl,teen,shoes,SOFT APPLIQUÉD SLIPPERS,14.99,https://image.hm.com/assets/hm/a9/45/a945101ecbb02a91db8e55c2038320e6b5f6914f.jpg?imwidth=1536,['Light pink/My Melody'],19,29,"['2-3', '3.5-4', '5-6']","Slippers in a cosy, fluffy fabric with appliqués at the front. Velour linings and insoles. Soft soles with anti-slip protectors.",,"Light pink/White, My Melody, My Melody",,
girl,teen,shoes,CHUNKY LOAFERS,24.99,https://image.hm.com/assets/hm/c4/29/c4295502bdc20c42a3d493c8863e95e217177ccf.jpg?imwidth=1536,['Black'],19,29,"['2', '3', '3.5', '4', '5']",Loafers with a patent finish featuring a decorative strap over the foot and a moccasin seam at the front. Cotton jersey linings and insoles in Cellfit™ technical foam for extra comfort. Chunky soles that are patterned underneath. Height of soles 4.2 cm.,Low heel,"Black, Solid colour",Loafers,
girl,teen,shoes,FLIP-FLOPS,12.99,https://image.hm.com/assets/hm/7d/3c/7d3c77574ae35057f729cbf9d4a60196f9ce5f02.jpg?imwidth=1536,"['Black', 'Gold-coloured']",19,29,"['2', '3', '3.5', '4', '5']",Sleek flip-flops with straps and a narrow toe post. Height of soles 0.8 cm.,No heel,"Black, Solid colour",Flip-flops,
girl,teen,shoes,LIGHTWEIGHT-SOLE TRAINERS,24.99,https://image.hm.com/assets/hm/73/06/73064e25251badad479a10b4c620156cca124898.jpg?imwidth=1536,['White/Light pink'],19,29,"['2', '3', '3.5', '4', '5', '6']","Trainers with a lightly padded top edge and tongue, lacing at the front and patterned, lightweight soles. Grosgrain loop at the front and back to make them easy to get on and off. Linings in piqué and insoles in Cellfit™ technical foam for extra comfort. Height of soles 3.95 cm.",No heel,"White/Light pink/Light purple/Light yellow/Light blue, Patterned",Trainers,
girl,teen,shoes,CHUNKY CHELSEA BOOTS,29.99,https://image.hm.com/assets/hm/de/07/de079934c63a1b641b146c57ddf19f441a0d4f64.jpg?imwidth=1536,['Black'],19,29,"['2', '3', '3.5', '4', '5']","High-profile Chelsea boots with an elastic gore on one side, a zip on the other and a grosgrain loop at the back. Soft velour linings and insoles in Cellfit™ technical foam for extra comfort. Chunky soles. Height of soles 4.2 cm.",Low heel,"Black, Solid colour",Chelsea boots,
girl,teen,shoes,TRAINERS,19.99,https://image.hm.com/assets/hm/29/05/2905630944385e95e2fe398c53e449f89abe1451.jpg?imwidth=1536,['White/Block-coloured'],19,29,"['2', '3', '3.5', '4', '5']","Classic, clean-style trainers with a lightly padded edge and tongue and lacing at the front. Linings in piqué and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 3 cm.",No heel,"White/Black/Grey, Block-coloured",Trainers,
boy,teen,shoes,TRAINERS,19.99,https://image.hm.com/assets/hm/da/51/da510d5011e61dded9647493aedad66293b78f55.jpg?imwidth=1536,"['Beige', 'White/Block-coloured', 'White/Block-coloured', 'Black']",19,29,"['2', '3', '3.5', '4', '5']","Classic, clean-style trainers with a lightly padded edge and tongue and lacing at the front. Linings in piqué and insoles in Cellfit™ technical foam for extra comfort. Patterned soles. Height of soles 3 cm.",No heel,"Beige, Solid colour",Trainers,
